date,year,month,day,etc_etId,etc_est,etr_agrimet,etr_etId,etr_est,etr_ce,etc_agrimet
11/21/03,2003,11,21,0.2,0.427721471,1.02,1.02,1.15,1.30,1.27
11/22/03,2003,11,22,0.32,0.604706228,1.52,1.63,1.68,1.40,2.03
11/23/03,2003,11,23,0.24,0.676579237,1.78,1.72,1.84,1.29,1.27
11/24/03,2003,11,24,0.12,0.41534704,1.27,1.15,1.20,1.17,0.76
11/25/03,2003,11,25,0.1,0.418495804,1.27,1.1,1.25,1.33,0.51
11/26/03,2003,11,26,0.07,0.284372777,0.76,0.8,0.88,1.85,0.51
11/27/03,2003,11,27,0.11,0.433868468,1.27,1.26,1.37,1.32,1.02
11/28/03,2003,11,28,0.11,0.433402747,1.27,1.25,1.42,1.33,0.76
11/29/03,2003,11,29,0.11,0.198134035,0.51,0.55,0.65,1.15,0.00
11/30/03,2003,11,30,0.31,0.244370461,0.51,0.51,0.62,1.34,0.00
12/1/03,2003,12,1,0.83,0.78382194,1.52,1.36,1.51,1.43,1.02
12/2/03,2003,12,2,0.67,0.683661461,1.27,1.09,1.37,1.60,1.02
12/3/03,2003,12,3,0.54,0.634124517,1.27,1.06,1.33,2.22,1.02
12/4/03,2003,12,4,0.61,0.746205449,1.52,1.51,1.64,2.83,1.27
12/5/03,2003,12,5,0.38,0.881706357,2.03,1.96,2.05,2.95,1.02
12/6/03,2003,12,6,0.68,0.786022723,2.03,1.64,1.96,2.11,0.51
12/7/03,2003,12,7,0.26,0.224567562,0.51,0.43,0.52,2.31,0.51
12/8/03,2003,12,8,0.65,0.676046848,1.02,1.06,1.16,1.94,1.27
12/9/03,2003,12,9,0.71,0.831809223,1.27,1.16,1.37,1.30,1.02
12/10/03,2003,12,10,0.37,0.399591357,0.76,0.6,0.70,1.01,0.51
12/11/03,2003,12,11,0.11,0.213403881,0.25,0.18,0.38,0.85,0.00
12/12/03,2003,12,12,0.27,0.341841727,0.51,0.45,0.54,0.69,0.25
12/13/03,2003,12,13,0.61,0.769839704,1.02,1,1.09,0.96,0.25
12/14/03,2003,12,14,1.42,1.967637539,2.29,2.33,2.39,2.52,1.52
12/15/03,2003,12,15,0.63,0.916691244,1.02,1.03,1.14,1.80,1.27
12/16/03,2003,12,16,0.53,0.83279556,1.02,0.87,1.09,1.26,0.76
12/17/03,2003,12,17,0.55,0.830695152,1.02,0.9,1.14,1.29,0.76
12/18/03,2003,12,18,0.98,1.247179031,1.78,1.6,1.79,1.30,1.02
12/19/03,2003,12,19,1.38,1.593158841,2.29,2.26,2.46,1.42,1.27
12/20/03,2003,12,20,0.81,0.896736622,1.52,1.33,1.53,1.28,0.76
12/21/03,2003,12,21,0.27,0.327040583,0.51,0.45,0.59,0.91,0.25
12/22/03,2003,12,22,0.54,0.593878567,1.02,0.88,1.10,0.91,0.76
12/23/03,2003,12,23,0.71,0.712184131,1.27,1.25,1.37,1.31,1.27
12/24/03,2003,12,24,0.38,0.416496456,0.76,0.62,0.84,0.92,0.25
12/25/03,2003,12,25,0.2,0.283978492,0.25,0.33,0.45,0.73,0.25
12/26/03,2003,12,26,0.62,0.738811255,1.02,1.01,1.07,0.73,1.02
12/27/03,2003,12,27,0.53,0.950583756,1.27,1.29,1.39,0.98,1.27
12/28/03,2003,12,28,0.82,0.914338291,1.27,1.35,1.41,0.88,0.76
12/29/03,2003,12,29,0.6,0.96195358,1.52,1.47,1.55,0.72,0.76
12/30/03,2003,12,30,0.42,0.732596695,1.02,1.01,1.12,0.54,0.76
12/31/03,2003,12,31,0.27,0.522452414,0.76,0.65,0.72,0.57,0.25
1/1/04,2004,1,1,0.66,1.17686224,1.52,1.57,1.62,1.08,1.02
1/2/04,2004,1,2,0.4,0.831011832,1.02,0.95,1.11,1.01,0.76
1/3/04,2004,1,3,0.26,0.519643188,0.76,0.62,0.72,0.81,0.76
1/4/04,2004,1,4,0.53,0.999900103,1.27,1.27,1.35,0.93,1.02
1/5/04,2004,1,5,0.32,0.596470654,0.76,0.76,0.82,0.84,0.76
1/6/04,2004,1,6,0.28,0.495137662,0.76,0.67,0.69,0.56,0.76
1/7/04,2004,1,7,0.14,0.300456375,0.25,0.34,0.43,0.69,0.00
1/8/04,2004,1,8,0.1,0.287831962,0.25,0.24,0.37,0.75,0.00
1/9/04,2004,1,9,0.42,0.889793336,1.02,1.04,1.16,0.98,0.76
1/10/04,2004,1,10,0.26,0.572655678,0.76,0.64,0.78,1.13,0.51
1/11/04,2004,1,11,0.34,0.667533398,0.76,0.84,0.93,1.10,0.76
1/12/04,2004,1,12,0.39,0.725419581,1.02,0.97,1.05,1.01,1.02
1/13/04,2004,1,13,0.38,0.67896378,1.02,0.95,1.02,0.98,0.76
1/14/04,2004,1,14,0.4,0.669656813,1.02,0.99,1.05,1.04,0.76
1/15/04,2004,1,15,0.09,0.171030268,0.25,0.22,0.28,0.80,0.25
1/16/04,2004,1,16,0.09,0.17420961,0.25,0.22,0.29,0.67,0.00
1/17/04,2004,1,17,0.09,0.165721819,0.25,0.22,0.28,0.72,0.25
1/18/04,2004,1,18,0.07,0.172732025,0.25,0.18,0.29,0.50,0.25
1/19/04,2004,1,19,0.12,0.223184317,0.25,0.31,0.38,0.63,0.25
1/20/04,2004,1,20,0.13,0.227583736,0.25,0.33,0.39,0.63,0.25
1/21/04,2004,1,21,0.14,0.233148232,0.25,0.36,0.41,0.59,0.25
1/22/04,2004,1,22,0.12,0.208914593,0.25,0.3,0.37,0.62,0.51
1/23/04,2004,1,23,0.26,0.412929714,0.76,0.68,0.75,0.70,0.76
1/24/04,2004,1,24,0.34,0.504423738,1.02,0.89,0.94,0.69,0.51
1/25/04,2004,1,25,0.4,0.673866212,1.02,1.04,1.11,1.05,1.02
1/26/04,2004,1,26,0.46,0.792077303,1.27,1.22,1.34,0.87,0.76
1/27/04,2004,1,27,0.15,0.264947057,0.51,0.39,0.46,0.80,0.25
1/28/04,2004,1,28,0.31,0.556803405,0.76,0.82,0.91,0.84,0.25
1/29/04,2004,1,29,0.49,0.84536612,1.27,1.31,1.41,0.85,0.76
1/30/04,2004,1,30,1.23,1.176259756,2.03,2.01,2.07,1.29,1.27
1/31/04,2004,1,31,0.47,0.783513844,1.27,1.25,1.34,0.61,1.52
2/1/04,2004,2,1,0.26,0.412405342,0.76,0.69,0.74,0.75,0.76
2/2/04,2004,2,2,0.21,0.370805651,0.51,0.58,0.61,1.01,0.76
2/3/04,2004,2,3,0.2,0.368373334,0.51,0.53,0.57,0.75,0.51
2/4/04,2004,2,4,0.23,0.477526724,0.76,0.63,0.67,0.94,0.51
2/5/04,2004,2,5,0.3,0.65716064,0.76,0.82,0.89,0.99,1.02
2/6/04,2004,2,6,0.28,0.58936733,0.76,0.76,0.83,0.95,1.02
2/7/04,2004,2,7,0.09,0.230417192,0.25,0.26,0.29,0.96,0.51
2/8/04,2004,2,8,0.23,0.648385763,0.76,0.64,0.68,1.06,0.76
2/9/04,2004,2,9,0.1,0.294218808,0.25,0.27,0.32,0.90,0.76
2/10/04,2004,2,10,0.24,0.646986365,0.76,0.66,0.71,0.86,1.02
2/11/04,2004,2,11,0.28,0.754817843,0.76,0.79,0.85,0.73,0.76
2/12/04,2004,2,12,0.1,0.249255255,0.25,0.27,0.29,0.67,0.51
2/13/04,2004,2,13,0.28,0.673887491,0.76,0.8,0.79,0.77,1.02
2/14/04,2004,2,14,0.35,0.829508841,1.02,0.98,1.01,0.83,1.02
2/15/04,2004,2,15,0.52,1.182106614,1.52,1.46,1.50,0.76,1.02
2/16/04,2004,2,16,0.19,0.443867385,0.51,0.55,0.58,0.96,0.51
2/17/04,2004,2,17,0.61,1.573360562,1.78,1.74,1.78,1.19,0.25
2/18/04,2004,2,18,0.56,1.482971072,1.78,1.63,1.71,1.78,1.02
2/19/04,2004,2,19,0.6,1.471810222,1.78,1.71,1.70,1.67,2.03
2/20/04,2004,2,20,0.41,0.935087681,1.27,1.17,1.15,1.31,1.78
2/21/04,2004,2,21,0.43,0.980730057,1.27,1.24,1.27,1.19,1.78
2/22/04,2004,2,22,0.49,1.072509527,1.52,1.41,1.46,1.22,1.52
2/23/04,2004,2,23,0.47,1.002625108,1.52,1.38,1.45,1.60,1.27
2/24/04,2004,2,24,0.46,0.917914271,1.27,1.34,1.38,1.75,1.02
2/25/04,2004,2,25,0.6,1.137723684,1.78,1.75,1.78,2.03,1.02
2/26/04,2004,2,26,0.51,0.915884256,1.52,1.51,1.54,1.86,1.27
2/27/04,2004,2,27,0.32,0.698605716,1.02,0.95,0.99,1.90,1.02
2/28/04,2004,2,28,0.78,1.591221929,2.29,2.3,2.34,2.07,2.03
2/29/04,2004,2,29,1.34,1.439669132,2.29,2.2,2.24,2.37,2.03
3/1/04,2004,3,1,1.12,1.113034368,1.78,1.84,1.89,2.39,1.78
3/2/04,2004,3,2,1.12,1.032224417,1.78,1.84,1.89,1.37,1.78
3/3/04,2004,3,3,1.44,1.22548306,2.29,2.35,2.40,1.54,2.03
3/4/04,2004,3,4,0.6,0.468409061,1.02,0.98,1.00,1.28,1.02
3/5/04,2004,3,5,1.68,1.324629426,2.79,2.75,2.79,1.75,2.29
3/6/04,2004,3,6,1.79,1.493095517,3.05,3.15,3.19,2.76,3.05
3/7/04,2004,3,7,0.26,1.179855704,2.79,2.73,2.76,3.03,2.29
3/8/04,2004,3,8,0.47,1.137995005,2.79,2.92,2.93,3.61,2.79
3/9/04,2004,3,9,0.67,1.414394617,4.06,3.97,4.00,4.03,3.30
3/10/04,2004,3,10,0.5,1.127653003,3.56,3.61,3.60,3.70,3.30
3/11/04,2004,3,11,0.38,0.898196459,3.05,3.16,3.16,3.96,3.05
3/12/04,2004,3,12,0.4,0.893013179,3.30,3.34,3.40,4.20,3.05
3/13/04,2004,3,13,0.54,1.010225058,4.06,4.14,4.15,3.77,3.30
3/14/04,2004,3,14,0.48,0.982447922,4.32,4.33,4.38,3.65,3.30
3/15/04,2004,3,15,0.6,1.135129452,5.33,5.45,5.46,5.05,4.57
3/16/04,2004,3,16,0.52,1.145207286,5.84,5.85,5.90,6.00,4.83
3/17/04,2004,3,17,0.52,1.118231535,6.10,6,5.99,5.54,4.57
3/18/04,2004,3,18,1.26,1.186718464,6.35,6.42,6.48,6.47,4.32
3/19/04,2004,3,19,1.31,1.168141365,6.10,6.34,6.39,7.59,4.57
3/20/04,2004,3,20,1.09,0.98983556,5.33,5.32,5.37,6.27,4.32
3/21/04,2004,3,21,1.34,1.175496221,6.35,6.2,6.28,5.97,4.83
3/22/04,2004,3,22,0.81,0.778246343,4.06,3.99,4.04,4.50,3.30
3/23/04,2004,3,23,1.13,1.084547281,5.33,5.4,5.48,7.16,4.32
3/24/04,2004,3,24,1.2,1.157424331,5.59,5.62,5.67,7.27,4.57
3/25/04,2004,3,25,1.41,1.394110918,6.60,6.5,6.54,4.91,4.83
3/26/04,2004,3,26,1.43,0.653796613,3.05,2.9,2.93,4.98,3.56
3/27/04,2004,3,27,1.4,1.035163522,3.05,2.99,3.01,4.74,3.30
3/28/04,2004,3,28,1.81,1.45249927,4.06,4.15,4.11,4.50,3.81
3/29/04,2004,3,29,2.63,2.380247116,6.86,6.99,6.94,7.46,5.08
3/30/04,2004,3,30,3.06,3.280828238,10.41,10.4,10.37,9.53,6.86
3/31/04,2004,3,31,1.22,1.599156499,5.59,5.42,5.45,5.62,4.57
4/1/04,2004,4,1,0.69,0.925037146,3.05,3.16,3.16,4.86,3.05
4/2/04,2004,4,2,1.07,1.452924848,5.08,4.96,5.00,3.69,4.32
4/3/04,2004,4,3,1.45,1.993175268,6.86,6.78,6.83,5.10,5.08
4/4/04,2004,4,4,1.06,1.49404335,5.08,4.94,4.98,4.64,3.56
4/5/04,2004,4,5,1.34,1.675135136,5.33,5.26,5.33,4.29,4.57
4/6/04,2004,4,6,0.76,1.001981258,2.79,2.84,2.87,4.53,2.54
4/7/04,2004,4,7,0.95,1.303698182,3.56,3.5,3.55,3.97,3.30
4/8/04,2004,4,8,1.75,2.431240082,6.35,6.41,6.44,6.06,5.59
4/9/04,2004,4,9,1.79,1.992457032,5.33,5.16,5.19,5.45,4.83
4/10/04,2004,4,10,1.97,2.330879688,5.33,5.38,5.36,4.70,5.08
4/11/04,2004,4,11,1.88,2.563445568,5.59,5.57,5.60,5.27,4.83
4/12/04,2004,4,12,2.22,2.9366045,6.35,6.53,6.51,5.60,5.08
4/13/04,2004,4,13,2.58,3.482970953,7.62,7.63,7.65,8.84,4.83
4/14/04,2004,4,14,1.8,2.446087599,5.33,5.33,5.35,6.12,4.83
4/15/04,2004,4,15,1.8,2.414161921,5.33,5.23,5.24,5.68,4.83
4/16/04,2004,4,16,1.4,1.854105592,4.06,3.97,3.99,4.93,3.81
4/17/04,2004,4,17,1.77,1.320324898,2.79,2.78,2.80,4.16,3.05
4/18/04,2004,4,18,2.79,2.443586826,4.32,4.34,4.37,4.60,4.32
4/19/04,2004,4,19,1.65,1.590168118,2.79,2.72,2.74,4.17,2.54
4/20/04,2004,4,20,2.04,1.793411613,3.05,2.98,2.99,4.92,3.05
4/21/04,2004,4,21,1.47,1.209680676,1.78,1.86,1.88,3.60,2.03
4/22/04,2004,4,22,3.58,2.829759121,4.06,4.01,4.04,5.15,3.81
4/23/04,2004,4,23,4.13,3.824766159,5.08,5.23,5.20,5.03,4.83
4/24/04,2004,4,24,4.44,4.719842911,6.60,6.61,6.63,6.36,6.35
4/25/04,2004,4,25,3.85,4.491849422,6.60,6.67,6.70,5.09,5.84
4/26/04,2004,4,26,3.62,4.383612156,6.86,6.79,6.81,4.96,5.84
4/27/04,2004,4,27,4.32,5.263886452,8.38,8.33,8.37,9.99,6.35
4/28/04,2004,4,28,4.05,4.329378128,7.11,6.99,7.00,7.85,7.11
4/29/04,2004,4,29,1.91,2.28831315,3.56,3.49,3.51,3.99,4.06
4/30/04,2004,4,30,3.47,3.83770299,5.84,5.93,5.93,6.13,5.84
5/1/04,2004,5,1,4.17,4.886407375,7.37,7.32,7.34,7.25,6.10
5/2/04,2004,5,2,4.58,5.328138351,7.87,7.98,8.04,9.04,6.35
5/3/04,2004,5,3,4.82,5.814807892,8.38,8.38,8.44,8.39,7.11
5/4/04,2004,5,4,9.27,9.351705551,7.62,9.28,9.35,10.97,7.62
5/5/04,2004,5,5,8.36,8.414971352,8.38,8.36,8.41,10.13,6.86
5/6/04,2004,5,6,6.94,7.886718273,7.87,7.83,7.89,8.34,7.37
5/7/04,2004,5,7,7.3,8.81919384,8.89,8.93,8.97,8.20,7.87
5/8/04,2004,5,8,7.08,8.554983139,8.89,8.82,8.86,10.00,8.13
5/9/04,2004,5,9,5.33,6.316411495,6.60,6.54,6.59,7.27,6.60
5/10/04,2004,5,10,4.54,4.978717327,5.08,5.16,5.19,7.61,5.59
5/11/04,2004,5,11,3.15,3.484007359,3.56,3.56,3.58,4.32,4.32
5/12/04,2004,5,12,4.19,4.616550922,4.57,4.69,4.72,4.11,5.33
5/13/04,2004,5,13,4.53,5.021202087,5.08,5.07,5.11,5.42,5.33
5/14/04,2004,5,14,5.57,6.130309105,6.10,6.18,6.23,6.20,5.84
5/15/04,2004,5,15,4.47,4.880403996,4.83,4.91,4.94,5.59,4.57
5/16/04,2004,5,16,5.27,5.69473505,5.59,5.69,5.74,6.39,6.10
5/17/04,2004,5,17,6.17,6.587513447,6.60,6.54,6.60,6.75,6.35
5/18/04,2004,5,18,3.96,4.19313097,4.06,4.15,4.18,5.62,4.06
5/19/04,2004,5,19,4.07,4.321942329,4.32,4.24,4.29,5.35,4.57
5/20/04,2004,5,20,4.47,4.732224464,4.57,4.63,4.68,5.97,4.83
5/21/04,2004,5,21,4.03,4.262671471,4.06,4.16,4.20,6.20,4.32
5/22/04,2004,5,22,4.26,4.454129219,4.32,4.32,4.37,5.02,4.57
5/23/04,2004,5,23,3.78,3.952509403,3.81,3.8,3.84,4.81,4.57
5/24/04,2004,5,24,4.88,5.132246017,4.83,4.9,4.94,5.07,5.33
5/25/04,2004,5,25,5.69,5.991446495,5.59,5.7,5.76,5.81,6.10
5/26/04,2004,5,26,4.94,5.176348209,4.83,4.93,4.96,3.80,4.32
5/27/04,2004,5,27,5.47,5.777524948,5.59,5.43,5.51,5.67,5.33
5/28/04,2004,5,28,2.24,2.276100159,2.29,2.13,2.16,4.13,2.54
5/29/04,2004,5,29,5.5,5.611427784,5.33,5.22,5.25,4.60,6.60
5/30/04,2004,5,30,6.99,7.208456516,6.60,6.67,6.72,5.46,7.37
5/31/04,2004,5,31,7.05,7.330693722,6.86,6.76,6.82,7.26,6.86
6/1/04,2004,6,1,7.43,7.733060837,7.11,7.13,7.21,6.91,7.11
6/2/04,2004,6,2,7.3,8.046319008,7.37,7.42,7.51,7.19,7.37
6/3/04,2004,6,3,9.38,9.478051186,8.89,8.69,8.78,11.23,8.13
6/4/04,2004,6,4,9.14,9.26790905,8.38,8.46,8.58,10.77,8.13
6/5/04,2004,6,5,9.52,9.743797302,8.89,8.9,9.02,11.03,8.38
6/6/04,2004,6,6,8.86,9.185119629,8.38,8.42,8.50,9.72,8.89
6/7/04,2004,6,7,8.9,9.306780815,8.64,8.54,8.62,7.73,9.14
6/8/04,2004,6,8,8.06,8.466189384,7.87,7.78,7.84,7.83,8.64
6/9/04,2004,6,9,8.17,8.581301689,7.87,7.9,7.95,8.59,8.13
6/10/04,2004,6,10,6.96,7.332735062,6.86,6.74,6.79,4.90,7.62
6/11/04,2004,6,11,7.54,7.948105812,7.37,7.29,7.36,6.43,7.87
6/12/04,2004,6,12,7.35,7.765937328,7.11,7.12,7.19,7.17,7.37
6/13/04,2004,6,13,7.97,8.422570229,7.62,7.72,7.80,8.89,7.62
6/14/04,2004,6,14,8.94,9.4311409,8.64,8.68,8.73,9.49,8.89
6/15/04,2004,6,15,9.36,9.881410599,9.14,9.09,9.15,9.11,9.40
6/16/04,2004,6,16,7.52,7.946451187,7.37,7.3,7.36,6.99,7.87
6/17/04,2004,6,17,10.3,10.86781406,9.91,10,10.06,7.54,9.91
6/18/04,2004,6,18,9.38,9.901479721,9.14,9.11,9.17,8.36,8.89
6/19/04,2004,6,19,9.23,9.755625725,8.89,8.96,9.05,8.83,8.89
6/20/04,2004,6,20,9.6,9.68445015,8.89,8.89,8.97,8.88,9.14
6/21/04,2004,6,21,8.19,8.305621147,7.62,7.59,7.69,8.45,8.13
6/22/04,2004,6,22,10.84,11.0392828,10.16,10.1,10.22,9.93,9.91
6/23/04,2004,6,23,11.34,11.81863499,10.67,10.8,10.94,10.43,10.16
6/24/04,2004,6,24,10.05,10.57089996,9.65,9.68,9.79,8.15,9.14
6/25/04,2004,6,25,8.67,9.175187111,8.38,8.38,8.50,8.61,8.64
6/26/04,2004,6,26,9.69,10.25084782,9.65,9.39,9.49,10.22,9.65
6/27/04,2004,6,27,7.42,7.885400772,7.11,7.2,7.30,7.93,7.62
6/28/04,2004,6,28,8.42,8.903477669,8.38,8.17,8.24,9.55,8.38
6/29/04,2004,6,29,8.61,9.107776642,8.64,8.36,8.43,10.07,8.64
6/30/04,2004,6,30,8.35,8.910996437,8.13,8.15,8.25,9.25,8.38
7/1/04,2004,7,1,5.76,6.18833065,5.59,5.64,5.73,8.43,6.10
7/2/04,2004,7,2,8.08,8.688384056,8.13,7.96,8.05,6.85,8.13
7/3/04,2004,7,3,7.52,8.077907562,7.62,7.44,7.53,7.29,7.87
7/4/04,2004,7,4,8.01,8.643899918,8.13,7.99,8.09,9.24,8.13
7/5/04,2004,7,5,8.16,8.832949638,8.13,8.21,8.30,7.69,8.64
7/6/04,2004,7,6,8.39,8.714559555,8.13,8.12,8.23,9.81,8.38
7/7/04,2004,7,7,9.23,9.541987419,8.89,9,9.08,11.11,9.14
7/8/04,2004,7,8,8.58,8.977728844,8.64,8.53,8.61,9.20,9.14
7/9/04,2004,7,9,6.63,7.130431652,6.86,6.83,6.89,9.46,7.11
7/10/04,2004,7,10,7.75,8.508834839,8.13,8.18,8.29,10.64,8.38
7/11/04,2004,7,11,8.02,8.917638779,8.64,8.72,8.82,10.58,8.89
7/12/04,2004,7,12,8.71,9.886651039,9.91,9.88,10.00,10.02,9.91
7/13/04,2004,7,13,6.85,8.351761818,8.38,8.46,8.57,12.43,8.38
7/14/04,2004,7,14,7.49,9.785687447,10.16,10.2,10.25,11.82,9.40
7/15/04,2004,7,15,6.3,8.944013596,9.91,9.61,9.71,7.99,9.40
7/16/04,2004,7,16,5.58,8.257444382,9.65,9.57,9.68,8.64,9.40
7/17/04,2004,7,17,4.09,6.175741673,7.87,7.92,8.03,9.47,7.87
7/18/04,2004,7,18,2.17,3.054968834,4.32,4.35,4.41,7.07,4.83
7/19/04,2004,7,19,7.17,4.757169247,7.37,7.17,7.28,7.25,7.62
7/20/04,2004,7,20,4.38,3.387618065,5.08,5.04,5.15,7.92,5.59
7/21/04,2004,7,21,4.88,4.058660507,7.11,6.97,7.10,7.84,7.37
7/22/04,2004,7,22,4.34,3.912075996,8.64,8.42,8.54,7.63,8.64
7/23/04,2004,7,23,3.52,3.889276981,9.65,9.52,9.64,8.28,9.65
7/24/04,2004,7,24,2.57,3.558587074,9.65,9.48,9.59,10.51,9.65
7/25/04,2004,7,25,1.64,2.679585218,7.87,7.81,7.90,9.51,7.87
7/26/04,2004,7,26,1.13,2.097449541,6.86,6.76,6.85,8.87,6.86
7/27/04,2004,7,27,1.21,2.251716375,8.13,8.09,8.19,9.67,8.38
7/28/04,2004,7,28,1.18,2.234432697,8.89,8.95,9.02,11.30,8.89
7/29/04,2004,7,29,0.98,1.892268777,8.38,8.49,8.58,9.36,8.38
7/30/04,2004,7,30,0.75,1.478732109,7.62,7.59,7.68,9.22,7.87
7/31/04,2004,7,31,0.66,1.298658013,7.87,7.78,7.88,9.24,8.13
8/1/04,2004,8,1,0.77,1.669817567,10.67,10.8,10.85,12.23,9.91
8/2/04,2004,8,2,0.41,1.103464246,7.37,7.28,7.36,10.40,7.11
8/3/04,2004,8,3,0.4,1.212250233,8.13,7.98,8.08,9.29,8.13
8/4/04,2004,8,4,0.39,1.178370476,7.87,7.76,7.86,9.87,8.13
8/5/04,2004,8,5,0.41,1.227415323,8.13,8.11,8.18,11.98,8.13
8/6/04,2004,8,6,0.69,1.049299002,6.86,6.94,7.00,10.28,7.11
8/7/04,2004,8,7,0.39,1.253455877,8.38,8.29,8.36,10.56,8.64
8/8/04,2004,8,8,0.32,1.135180235,7.62,7.5,7.57,8.41,7.87
8/9/04,2004,8,9,0.28,1.104787111,7.37,7.29,7.37,10.50,7.37
8/10/04,2004,8,10,0.27,1.186234832,7.87,7.82,7.91,8.89,7.62
8/11/04,2004,8,11,0.25,1.247039437,8.38,8.22,8.31,9.66,7.87
8/12/04,2004,8,12,0.22,1.202225089,8.13,7.92,8.01,9.71,7.87
8/13/04,2004,8,13,0.19,1.182902098,7.87,7.78,7.89,9.60,7.87
8/14/04,2004,8,14,0.15,1.015186191,6.86,6.68,6.77,9.54,6.60
8/15/04,2004,8,15,0.13,0.95520407,6.35,6.28,6.37,6.52,6.10
8/16/04,2004,8,16,0.08,0.627464771,4.06,4.12,4.18,7.14,4.32
8/17/04,2004,8,17,0.08,0.696891546,4.57,4.56,4.65,4.96,5.33
8/18/04,2004,8,18,2.82,1.31050992,4.32,4.35,4.45,4.10,4.83
8/19/04,2004,8,19,2.04,0.78805536,5.33,5.16,5.25,5.82,5.33
8/20/04,2004,8,20,1.09,1.137118816,6.10,5.96,6.05,6.23,5.84
8/21/04,2004,8,21,0.48,0.890570819,5.84,5.84,5.94,8.07,6.10
8/22/04,2004,8,22,2.6,0.718012333,4.83,4.75,4.79,7.50,4.32
8/23/04,2004,8,23,1.6,1.424428701,4.83,4.82,4.88,2.23,5.84
8/24/04,2004,8,24,1.41,0.565303862,3.81,3.72,3.77,2.96,4.06
8/25/04,2004,8,25,1.22,1.162147999,4.83,4.63,4.68,4.87,4.57
8/26/04,2004,8,26,0.84,0.727263987,4.83,4.8,4.85,3.69,5.33
8/27/04,2004,8,27,0.55,0.788768113,4.83,4.87,4.94,4.03,5.33
8/28/04,2004,8,28,0.45,0.81293267,5.33,5.35,5.42,6.06,5.33
8/29/04,2004,8,29,0.4,0.909286976,6.10,5.98,6.06,7.22,5.59
8/30/04,2004,8,30,0.71,0.952308893,6.35,6.27,6.35,7.15,5.84
8/31/04,2004,8,31,0.56,1.530604005,8.13,8.06,8.14,8.57,7.11
9/1/04,2004,9,1,0.4,1.207628489,8.13,7.98,8.05,10.99,6.86
9/2/04,2004,9,2,0.77,0.990185142,6.60,6.56,6.60,8.33,7.37
9/3/04,2004,9,3,0.34,1.088446736,5.59,5.43,5.47,7.00,5.84
9/4/04,2004,9,4,0.28,0.962174296,5.84,5.77,5.81,6.30,6.10
9/5/04,2004,9,5,0.28,1.070458293,6.86,6.89,6.94,8.00,6.35
9/6/04,2004,9,6,0.21,0.904951632,6.10,5.97,6.01,7.23,5.59
9/7/04,2004,9,7,0.18,0.853758812,5.59,5.61,5.69,7.18,5.33
9/8/04,2004,9,8,0.2,0.984197021,6.60,6.49,6.56,8.54,5.84
9/9/04,2004,9,9,0.17,0.954886436,6.35,6.3,6.37,8.48,5.84
9/10/04,2004,9,10,0.16,0.933158278,6.35,6.15,6.22,7.64,5.84
9/11/04,2004,9,11,0.14,0.926368535,6.10,6.1,6.18,9.63,5.59
9/12/04,2004,9,12,0.09,0.640252709,4.32,4.22,4.27,8.24,4.06
9/13/04,2004,9,13,0.4,0.703094006,4.06,3.95,4.02,1.95,4.57
9/14/04,2004,9,14,0.5,0.904275239,4.83,4.79,4.82,2.95,5.59
9/15/04,2004,9,15,0.26,0.827130198,4.32,4.3,4.36,3.39,4.06
9/16/04,2004,9,16,0.16,0.69167906,4.06,4.04,4.11,4.08,3.81
9/17/04,2004,9,17,0.15,0.771449268,4.83,4.77,4.86,5.95,4.06
9/18/04,2004,9,18,0.12,0.732318282,5.08,4.74,4.77,7.57,4.32
9/19/04,2004,9,19,0.71,0.327454358,2.29,2.14,2.16,2.18,2.54
9/20/04,2004,9,20,1.12,0.91425091,3.30,3.34,3.37,2.49,3.81
9/21/04,2004,9,21,1.13,0.854635775,3.56,3.45,3.48,3.50,3.56
9/22/04,2004,9,22,0.89,1.100058675,4.06,4,4.06,4.36,3.81
9/23/04,2004,9,23,0.55,0.8677876,4.06,4.06,4.14,4.10,3.30
9/24/04,2004,9,24,0.36,0.762603104,4.32,4.17,4.26,3.49,3.56
9/25/04,2004,9,25,0.32,0.874330461,5.33,5.25,5.35,4.31,4.57
9/26/04,2004,9,26,0.27,0.949144602,6.35,6.05,6.14,6.08,5.08
9/27/04,2004,9,27,0.3,1.336355448,8.89,8.75,8.85,7.62,7.11
9/28/04,2004,9,28,0.15,0.799264133,5.59,5.23,5.33,5.53,4.57
9/29/04,2004,9,29,0.07,0.398289472,2.54,2.61,2.66,3.09,2.54
9/30/04,2004,9,30,0.08,0.496725887,3.30,3.19,3.31,2.46,3.56
10/1/04,2004,10,1,0.1,0.611582816,4.06,3.96,4.08,3.23,3.81
10/2/04,2004,10,2,0.09,0.590884268,4.06,3.83,3.94,4.71,3.56
10/3/04,2004,10,3,0.08,0.555312932,3.81,3.58,3.70,3.70,3.56
10/4/04,2004,10,4,0.08,0.557427227,3.81,3.64,3.72,4.11,3.30
10/5/04,2004,10,5,0.08,0.636655688,4.32,4.15,4.24,6.47,4.06
10/6/04,2004,10,6,0.07,0.566537619,3.81,3.7,3.78,5.75,3.30
10/7/04,2004,10,7,0.08,0.655704618,4.32,4.26,4.37,5.80,3.81
10/8/04,2004,10,8,0.11,1.014924884,6.86,6.65,6.77,7.78,5.08
10/9/04,2004,10,9,0.12,1.133113265,7.87,7.5,7.55,7.38,5.84
